Date;AirLiquide;Microsoft;Apple;Sanofi;LVMH;SP500;CAC40
25/06/2019;91.59;133.43;48.89;76.65;371.7;2917.4;5514.57
26/06/2019;90.68;133.93;49.95;75.52;367.6;2913.8;5500.72
27/06/2019;91.47;134.15;49.94;75.29;368.35;2924.9;5493.61
28/06/2019;92.45;133.96;49.48;75.51;374.3;2941.8;5538.97
01/07/2019;92.15;135.68;50.39;76.43;374.6;2964.3;5567.91
02/07/2019;92.37;136.58;50.68;76.69;377.5;2973;5576.82
03/07/2019;92.9;137.46;51.1;77.83;380;2995.8;5618.81
04/07/2019;92.22;;;77.56;381.35;;5620.73
05/07/2019;92.04;137.06;51.06;77.39;380.8;2990.4;5593.72
08/07/2019;92.22;136.96;50.01;76.57;383;2975.9;5589.19
09/07/2019;91.96;136.46;50.31;77.09;383;2979.6;5572.1
10/07/2019;92.45;137.85;50.81;76.15;381;2993.1;5567.59
11/07/2019;91.59;138.4;50.44;74.71;383.1;2999.9;5551.95
12/07/2019;92.41;138.9;50.83;73.12;384;3013.8;5572.86
15/07/2019;92.52;138.9;51.3;73.41;380.05;3014.3;5578.21
16/07/2019;92.45;137.08;51.13;73.93;385.3;3004;5614.38
17/07/2019;92.04;136.27;50.84;73.86;382.7;2984.4;5571.71
18/07/2019;91.92;136.42;51.42;73.61;382.85;2995.1;5550.55
19/07/2019;91.59;136.62;50.65;74.18;382.3;2976.6;5552.34
22/07/2019;92.41;138.43;51.81;75.02;384.8;2985;5567.02
23/07/2019;93.5;139.29;52.21;75.46;383.3;3005.5;5618.16
24/07/2019;93.31;140.72;52.17;75.33;380.3;3019.6;5605.87
25/07/2019;92.19;140.19;51.76;75.01;376.15;3003.7;5578.05
26/07/2019;93.13;141.34;51.94;75.55;385.6;3025.9;5610.05
29/07/2019;93.35;141.03;52.42;76.7;378.75;3021;5601.1
30/07/2019;94.06;140.35;52.19;75.19;374.5;3013.2;5511.07
31/07/2019;93.91;136.27;53.26;75.07;375.3;2980.4;5518.9
01/08/2019;94.85;138.06;52.11;75.1;379.1;2953.6;5557.41
02/08/2019;91.17;136.9;51.01;73.83;358.4;2932.1;5359
05/08/2019;90.72;132.21;48.33;71.97;343.25;2844.7;5241.55
06/08/2019;90.53;134.69;49.25;71.86;350.45;2881.8;5234.65
07/08/2019;90.98;135.28;49.76;72.31;357.65;2884;5266.51
08/08/2019;93.46;138.89;50.86;74.22;368.25;2938.1;5387.96
09/08/2019;92.04;137.71;50.25;73.37;364.35;2918.7;5327.92
12/08/2019;92.67;135.79;50.12;73.43;356.55;2883.8;5310.31
13/08/2019;93.91;138.6;52.24;75.01;359.55;2926.3;5363.07
14/08/2019;91.28;133.98;50.69;75.04;348.15;2840.6;5251.3
15/08/2019;91.28;133.68;50.44;74.44;345.7;2847.6;5236.93
16/08/2019;92.56;136.13;51.63;75.59;348.45;2888.7;5300.79
19/08/2019;92.75;138.41;52.59;76.84;356.85;2923.7;5371.56
20/08/2019;92.19;137.26;52.59;76.66;355.7;2900.5;5344.64
21/08/2019;93.88;138.79;53.16;77.52;369.1;2924.4;5435.48
22/08/2019;93.31;137.78;53.12;76.62;361.1;2922.9;5388.25
23/08/2019;91.85;133.39;50.66;76.33;355.5;2847.1;5326.87
26/08/2019;92.94;135.45;51.62;76.55;353.6;2878.4;5351.02
27/08/2019;92.94;135.74;51.04;77.46;359.85;2869.2;5387.09
28/08/2019;93.01;135.56;51.38;77.08;355.85;2887.9;5368.8
29/08/2019;94.78;138.12;52.25;77.61;361.35;2924.6;5449.97
30/08/2019;95.15;137.86;52.19;77.71;362.4;2926.5;5480.48
02/09/2019;95.72;;;79.12;362.9;;5493.04
03/09/2019;94.18;136.04;51.42;80.63;355.65;2906.3;5466.07
04/09/2019;94.59;137.63;52.3;80.68;368.5;2937.8;5532.07
05/09/2019;93.39;140.05;53.32;80.77;376.4;2976;5593.37
06/09/2019;94.14;139.1;53.31;81.16;379.9;2978.7;5603.99
09/09/2019;92.82;137.52;53.54;78.85;378.95;2978.4;5588.95
10/09/2019;93.61;136.08;54.17;78.35;373.15;2979.4;5593.21
11/09/2019;94.37;136.12;55.9;78.75;378.15;3000.9;5618.06
12/09/2019;96.21;137.52;55.77;79.35;379.7;3009.6;5642.86
13/09/2019;95.27;137.32;54.69;79.12;382;3007.4;5655.46
16/09/2019;94.7;136.33;54.97;78.68;367.1;2998;5602.23
17/09/2019;96.13;137.39;55.17;79.58;367.2;3005.7;5615.51
18/09/2019;96.32;138.52;55.69;79.8;364.7;3006.7;5620.65
19/09/2019;97.67;141.07;55.24;81;367.3;3006.8;5659.08
20/09/2019;98.27;139.44;54.43;82.89;370.05;2992.1;5690.78
23/09/2019;97.75;139.14;54.68;83.25;366.45;2991.8;5630.76
24/09/2019;97.71;137.38;54.42;84.65;370.05;2966.6;5628.33
25/09/2019;96.92;139.36;55.26;84.43;361.2;2984.9;5583.8
26/09/2019;97.41;139.54;54.97;84.81;360.9;2977.6;5620.57
27/09/2019;97.22;137.73;54.71;84.62;360.15;2961.8;5640.58
30/09/2019;98.12;139.03;55.99;84.62;364.65;2976.7;5677.79
01/10/2019;96.92;137.07;56.15;83.12;357.1;2940.2;5597.63
02/10/2019;93.95;134.65;54.74;80.25;344;2887.6;5422.77
03/10/2019;93.95;136.28;55.21;80.78;346.8;2910.6;5438.77
04/10/2019;95.42;138.12;56.75;81.77;349.6;2952;5488.32
07/10/2019;96.69;137.12;56.76;81.87;353.8;2938.8;5521.61
08/10/2019;95.08;135.67;56.1;81.71;351.05;2893.1;5456.62
09/10/2019;96.03;138.24;56.76;81.42;357;2919.4;5499.14
10/10/2019;97.15;139.1;57.52;81.48;376.85;2938.1;5569.05
11/10/2019;98.6;139.68;59.05;81.62;378.2;2970.3;5665.48
14/10/2019;97.93;139.55;58.97;80.99;379.25;2966.2;5643.08
15/10/2019;98.1;141.57;58.83;82.02;380.5;2995.7;5702.05
16/10/2019;97.93;140.41;58.59;82.25;378.1;2989.7;5696.9
17/10/2019;96.74;139.69;58.82;83.28;374.75;2997.9;5673.07
18/10/2019;97.11;137.41;59.1;82.37;375.05;2986.2;5636.25
21/10/2019;96.32;138.43;60.13;82.37;374.6;3006.7;5648.35
22/10/2019;95.95;136.37;59.99;81.64;376.65;2996;5657.69
23/10/2019;96.69;137.24;60.79;81.54;375;3004.5;5653.44
24/10/2019;96.28;139.94;60.9;83.08;377.05;3010.3;5684.33
25/10/2019;96.53;140.73;61.65;82.96;383.95;3022.6;5722.15
28/10/2019;96.94;144.19;62.26;82.95;382.1;3039.4;5730.57
29/10/2019;96.94;142.83;60.82;83.73;380.25;3036.9;5740.14
30/10/2019;96.86;144.61;60.81;84.54;384.45;3046.8;5765.87
31/10/2019;98.43;143.37;62.19;82.19;382.5;3037.6;5729.86
01/11/2019;97.89;143.72;63.96;81.14;389.25;3066.9;5761.89
04/11/2019;98.43;144.55;64.38;82.27;397.5;3078.3;5824.3
05/11/2019;98.76;144.46;64.28;82.33;400.25;3074.6;5846.89
06/11/2019;99.09;144.06;64.31;82.85;399.55;3076.8;5866.74
07/11/2019;98.43;144.26;64.86;81.93;404;3085.2;5890.99
08/11/2019;98.8;145.96;65.04;82.57;403;3093.1;5889.7
11/11/2019;98.14;146.11;65.55;82.74;403.25;3087;5893.82
12/11/2019;98.02;147.07;65.49;83.4;403.4;3091.8;5919.75
13/11/2019;98.97;147.31;66.12;82.54;401.85;3094;5907.09
14/11/2019;98.72;148.06;65.66;81.25;403.75;3096.6;5901.08
15/11/2019;100.33;149.97;66.44;82.65;405.5;3120.5;5939.27
18/11/2019;100.99;150.34;66.78;83.97;402.25;3122;5929.79
19/11/2019;100.29;150.39;66.57;82.68;398.2;3120.2;5909.05
20/11/2019;99.96;149.62;65.8;82.45;398.2;3108.5;5894.03
21/11/2019;99.79;149.48;65.5;84.46;394.5;3103.5;5881.21
22/11/2019;100.79;149.59;65.44;83.56;396.25;3110.3;5893.13
25/11/2019;100.87;151.23;66.59;84.59;404.25;3133.6;5924.86
26/11/2019;100.83;152.03;66.07;84.06;407.35;3140.5;5929.62
27/11/2019;100.66;152.32;66.96;83.94;408.65;3153.6;5926.84
28/11/2019;100.95;;;84.02;406.75;;5912.72
29/11/2019;101.69;151.38;66.81;84.07;407.3;3141;5905.17
02/12/2019;98.84;149.55;66.04;82.09;396.55;3113.9;5786.74
03/12/2019;98.26;149.31;64.86;81.64;390.7;3093.2;5727.22
04/12/2019;99.83;149.85;65.43;83.45;396;3112.8;5799.68
05/12/2019;100.29;149.93;66.39;82.7;396.2;3117.4;5801.55
06/12/2019;101.16;151.75;67.68;83.12;401.35;3145.9;5871.91
09/12/2019;101.36;151.36;66.73;81.43;399.25;3136;5837.25
10/12/2019;101.03;151.13;67.12;86.21;396.8;3132.5;5848.03
11/12/2019;101.12;151.7;67.69;87.49;399.6;3141.6;5860.88
12/12/2019;101.53;153.24;67.86;88.05;398.2;3168.6;5884.26
13/12/2019;102.27;154.53;68.79;88.68;403.8;3168.8;5919.02
16/12/2019;103.1;155.53;69.96;90.13;409.7;3191.4;5991.66
17/12/2019;102.77;154.69;70.1;89.13;402.65;3192.5;5968.26
18/12/2019;102.98;154.37;69.93;89.53;400.85;3191.1;5959.6
19/12/2019;103.39;155.71;70;89.62;402.25;3205.4;5972.28
20/12/2019;104.88;157.41;69.86;90.39;410.5;3221.2;6021.53
23/12/2019;104.5;157.41;71;90.24;413.8;3224;6029.37
24/12/2019;104.13;157.38;71.07;90.16;414.1;3223.4;6029.55
26/12/2019;;158.67;72.48;;;3239.9;
27/12/2019;104.83;158.96;72.45;90.37;417.6;3240;6037.39
30/12/2019;104.09;157.59;72.88;89.28;414.6;3221.3;5982.22
31/12/2019;104.3;157.7;73.41;89.15;414.2;3230.8;5978.06
02/01/2020;104.71;160.62;75.09;89.75;419.15;3257.8;6041.5
03/01/2020;104.38;158.62;74.36;90.31;419.1;3234.8;6044.16
06/01/2020;103.68;159.03;74.95;90.87;415.15;3246.3;6013.59
07/01/2020;103.22;157.58;74.6;90.56;416;3237.2;6012.35
08/01/2020;103.31;160.09;75.8;90.86;418.8;3253.1;6031
09/01/2020;103.72;162.09;77.41;91.52;424.5;3274.7;6042.55
10/01/2020;103.97;161.34;77.58;92.24;423.65;3265.3;6037.11
13/01/2020;104.34;163.28;79.24;91.59;426.75;3288.1;6036.14
14/01/2020;104.96;162.13;78.17;90.79;431;3283.2;6040.89
15/01/2020;104.79;163.18;77.83;91.24;431.45;3289.3;6032.61
16/01/2020;105.25;166.17;78.81;91.13;431.9;3316.8;6039.03
17/01/2020;106.94;167.1;79.68;91.71;439.05;3329.6;6100.72
20/01/2020;106.49;;;91.42;429.75;;6078.54
21/01/2020;107.19;166.5;79.14;90.88;424.95;3320.8;6045.99
22/01/2020;107.07;165.7;79.43;88.41;423.45;3321.8;6010.98
23/01/2020;106.24;166.72;79.81;88.74;411.95;3325.5;5971.79
24/01/2020;107.93;165.04;79.58;88.65;416.3;3295.5;6024.26
27/01/2020;105.45;162.28;77.24;86.25;401;3243.6;5863.02
28/01/2020;106.94;165.46;79.42;87.21;412;3276.2;5925.82
29/01/2020;108.31;168.04;81.08;88.21;407.6;3273.4;5954.89
30/01/2020;108.18;172.78;80.97;87.4;398.9;3283.7;5871.77
31/01/2020;108.06;170.23;77.38;86.5;395.3;3225.5;5806.34
03/02/2020;109.01;174.38;77.17;87.14;396.75;3248.9;5832.51
04/02/2020;109.92;180.12;79.71;88.1;410.6;3297.6;5935.05
05/02/2020;111.53;179.9;80.36;89.46;415;3334.7;5985.4
06/02/2020;111.78;183.63;81.3;93.16;418.05;3345.8;6038.18
07/02/2020;111.49;183.89;80.01;93.09;413.95;3327.7;6029.75
10/02/2020;111.28;188.7;80.39;92.98;413.55;3352.1;6015.67
11/02/2020;113.97;184.44;79.9;93.44;412.35;3357.8;6054.76
12/02/2020;114.71;184.71;81.8;92.45;424.7;3379.4;6104.73
13/02/2020;115.7;183.71;81.22;91.9;421.55;3373.9;6093.14
14/02/2020;114.71;185.35;81.24;91.76;414.95;3380.2;6069.35
17/02/2020;115.54;;;91.83;414.4;;6085.95
18/02/2020;115.5;187.23;79.75;93.22;408.85;3370.3;6056.82
19/02/2020;115.95;187.28;80.9;93.51;419.05;3386.2;6111.24
20/02/2020;114.46;184.42;80.07;93.01;409.8;3373.2;6062.3
21/02/2020;115.08;178.59;78.26;92.84;404.5;3337.8;6029.72
24/02/2020;110.54;170.89;74.54;91.09;385.65;3225.9;5791.87
25/02/2020;108.39;168.07;72.02;89.97;380.05;3128.2;5679.68
26/02/2020;108.8;170.17;73.16;90.43;385.25;3116.4;5684.55
27/02/2020;105.62;158.18;68.38;87.98;369.85;2978.8;5495.6
28/02/2020;101.57;162.01;68.34;83.49;370.85;2954.2;5309.9
02/03/2020;103.35;172.79;74.7;85.14;376.1;3090.2;5333.52
03/03/2020;104.83;164.51;72.33;85.64;377.35;3003.4;5393.17
04/03/2020;106.45;170.55;75.68;89.11;385.2;3130.1;5464.89
05/03/2020;105.37;166.27;73.23;89;374.55;3023.9;5361.1
06/03/2020;101.9;161.57;72.26;84.62;360.35;2972.4;5139.11
09/03/2020;94.17;150.62;66.54;79.51;338;2746.6;4707.91
10/03/2020;92.64;160.92;71.33;77.96;334.8;2882.2;4636.61
11/03/2020;93.31;153.63;68.86;79.21;330.15;2741.4;4610.25
12/03/2020;82.89;139.06;62.06;73.06;301.5;2480.6;4044.26
13/03/2020;87.07;158.83;69.49;73.03;314.9;2711;4118.36
16/03/2020;82;135.42;60.55;76.2;297.6;2386.1;3881.46
17/03/2020;87.4;146.57;63.22;78.04;311.25;2529.2;3991.78
18/03/2020;82.48;140.4;61.67;75.7;287.95;2398.1;3754.84
19/03/2020;86.78;142.71;61.19;75.48;294.95;2409.4;3855.5
20/03/2020;86.86;137.35;57.31;73.46;311;2304.9;4048.8
23/03/2020;86.36;135.98;56.09;71.67;311.4;2237.4;3914.31
24/03/2020;89.92;148.34;61.72;74.35;339.15;2447.3;4242.7
25/03/2020;89.5;146.92;61.38;76.4;363.5;2475.6;4432.3
26/03/2020;90.83;156.11;64.61;77.29;363.7;2630.1;4543.58
27/03/2020;88.35;149.7;61.94;76.6;341.65;2541.5;4351.49
30/03/2020;93.06;160.23;63.7;80.09;350;2626.7;4378.51
31/03/2020;96.4;157.71;63.57;79.72;338.45;2584.6;4396.12
01/04/2020;94.21;152.11;60.23;78.53;324.65;2470.5;4207.24
02/04/2020;93.64;155.26;61.23;79.07;325.35;2526.9;4220.96
03/04/2020;95.21;153.83;60.35;80.94;325.05;2488.7;4154.58
06/04/2020;96.28;165.27;65.62;84.39;339.75;2663.7;4346.14
07/04/2020;99.21;163.49;64.86;83.56;344.5;2659.4;4438.27
08/04/2020;97.64;165.13;66.52;81.57;343.2;2750;4442.75
09/04/2020;97.89;165.14;67;81.7;347.4;2789.8;4506.85
13/04/2020;;165.51;68.31;;;2761.6;
14/04/2020;103.06;173.7;71.76;82.22;352;2846.1;4523.91
15/04/2020;99.59;171.88;71.11;82.38;342;2783.4;4353.72
16/04/2020;99.05;177.04;71.67;84.39;342.8;2799.6;4350.16
17/04/2020;99.83;178.6;70.7;86.12;358;2874.6;4499.01
20/04/2020;100.45;175.06;69.23;87.94;360.45;2823.2;4528.3
21/04/2020;95.66;167.82;67.09;87.63;350;2736.6;4357.46
22/04/2020;97.07;173.52;69.03;87.7;353.45;2799.3;4411.8
23/04/2020;97.19;171.42;68.76;88.43;348.65;2797.8;4451
24/04/2020;95.29;174.55;70.74;90.47;340.85;2836.7;4393.32
27/04/2020;97.27;174.05;70.79;92.91;350.95;2878.5;4505.26
28/04/2020;98.84;169.81;69.64;91.71;357;2863.4;4569.79
29/04/2020;99.3;177.43;71.93;90.23;359.8;2939.5;4671.11
30/04/2020;95.95;179.21;73.45;88.72;352.45;2912.4;4572.18
01/05/2020;;174.57;72.27;;;2830.7;
04/05/2020;93.31;178.84;73.29;87.96;338.55;2842.7;4378.23
05/05/2020;96.4;180.76;74.39;90.23;342.5;2868.4;4483.13
06/05/2020;96.16;182.54;75.16;91.94;336.4;2848.4;4433.38
07/05/2020;99.13;183.6;75.93;90.28;345.55;2881.2;4501.44
08/05/2020;99.09;184.68;77.53;89.1;352.25;2929.8;4549.64
11/05/2020;96.57;186.74;78.75;88.46;348.9;2930.3;4490.22
12/05/2020;96.16;182.51;77.85;90.54;346.85;2870.1;4472.5
13/05/2020;94.79;179.75;76.91;89.02;335.05;2820;4344.95
14/05/2020;92.64;180.53;77.39;87.72;331;2852.5;4273.13
15/05/2020;92.77;183.16;76.93;86.77;330.25;2863.7;4277.63
18/05/2020;96.94;184.91;78.74;87.1;350.05;2953.9;4498.34
19/05/2020;95.7;183.63;78.29;86.39;357.5;2922.9;4458.16
20/05/2020;96.2;185.66;79.81;87.28;361.75;2971.6;4496.98
21/05/2020;95.91;183.43;79.21;86.54;359.85;2948.5;4445.45
22/05/2020;96.98;183.51;79.72;86.41;355.3;2955.4;4444.56
25/05/2020;98.39;;;87.21;361.95;;4539.91
26/05/2020;96.53;181.57;79.18;86.08;365.4;2991.8;4606.24
27/05/2020;95.99;181.81;79.53;85.73;373.85;3036.1;4688.74
28/05/2020;99.55;181.4;79.56;88.05;386.8;3029.7;4771.39
29/05/2020;100.91;183.25;79.49;87.07;375;3044.3;4695.44
01/06/2020;101.12;182.83;80.46;88.23;378.9;3055.7;4762.78
02/06/2020;101.9;184.91;80.83;88.36;384.95;3080.8;4858.97
03/06/2020;104.13;185.36;81.28;88.34;393.45;3122.9;5022.38
04/06/2020;103.6;182.92;80.58;88.39;390.05;3112.3;5011.98
05/06/2020;104.75;187.2;82.88;88.69;404.25;3193.9;5197.79
08/06/2020;105.33;188.36;83.36;89.21;396.1;3232.4;5175.52
09/06/2020;104.3;189.8;86;89.99;395.3;3207.2;5095.11
10/06/2020;104.26;196.84;88.21;90.22;398.4;3190.1;5053.42
11/06/2020;102.44;186.27;83.97;88.75;375.1;3002.1;4815.6
12/06/2020;101.69;187.74;84.7;88.56;379.15;3041.3;4839.26
15/06/2020;102.07;188.94;85.75;88.72;371.45;3066.6;4815.72
16/06/2020;104.13;193.57;88.02;90.59;376.8;3124.7;4952.46
17/06/2020;105.29;194.24;87.9;93.22;379.15;3113.5;4995.97
18/06/2020;104.59;196.32;87.93;91.84;377.3;3115.3;4958.75
19/06/2020;105.87;195.15;87.43;93.63;380.05;3097.7;4979.45
22/06/2020;105.25;200.57;89.72;92.54;378.9;3117.9;4948.7
23/06/2020;106.65;201.91;91.63;92.8;390.65;3131.3;5017.68
24/06/2020;104.3;197.84;90.01;90.59;381.35;3050.3;4871.36
25/06/2020;104.83;200.34;91.21;91.38;383.85;3083.8;4918.58
26/06/2020;104.21;196.33;88.41;90.62;387.7;3009.1;4909.64
29/06/2020;105.37;198.44;90.44;91.06;389.5;3053.2;4945.46
30/06/2020;106.12;203.51;91.2;90.18;390.5;3100.3;4935.99
01/07/2020;106.16;204.7;91.03;90.62;391.6;3115.9;4926.94
02/07/2020;109.63;206.26;91.03;91.48;401.85;3130;5049.38
03/07/2020;107.73;;;90.53;396.7;;5007.14
06/07/2020;108.76;210.7;93.46;92.01;404;3179.7;5081.51
07/07/2020;109.13;208.25;93.17;91.18;402.65;3145.3;5043.73
08/07/2020;109.26;212.83;95.34;90.09;399.8;3169.9;4981.13
09/07/2020;109.26;214.32;95.68;88.71;400.95;3152.1;4921.01
10/07/2020;111.57;213.67;95.92;88.46;400.7;3185;4970.48
13/07/2020;114.05;207.07;95.48;90.51;408.35;3155.2;5056.23
14/07/2020;112.36;208.35;97.06;91.01;404.65;3197.5;5007.46
15/07/2020;113.64;208.04;97.72;93.18;412.05;3226.6;5108.98
16/07/2020;114.67;203.92;96.52;92.44;408.15;3215.6;5085.28
17/07/2020;114.71;202.88;96.33;92.73;410.25;3224.7;5069.42
20/07/2020;115.79;211.6;98.36;93.8;412.8;3251.8;5093.18
21/07/2020;115.66;208.75;97;92.24;409.95;3257.3;5104.28
22/07/2020;115.29;211.75;97.27;91.03;404;3276;5037.12
23/07/2020;116.2;202.54;92.85;90.62;403.6;3235.7;5033.76
24/07/2020;114.96;201.3;92.61;88.35;399.1;3215.6;4956.43
27/07/2020;115.41;203.85;94.81;88.66;401.4;3239.4;4939.62
28/07/2020;116.57;202.02;93.25;89.03;385.05;3218.4;4928.94
29/07/2020;116.24;204.06;95.04;89.45;387.15;3258.4;4958.74
30/07/2020;115.45;203.9;96.19;88.09;373.85;3246.2;4852.94
31/07/2020;115.37;205.01;106.26;88.09;366.75;3271.1;4783.69
03/08/2020;117.85;216.54;108.94;89.79;372.3;3294.6;4875.93
04/08/2020;117.48;213.29;109.67;87.75;371.65;3306.5;4889.52
05/08/2020;117.19;212.94;110.06;87.02;376.1;3327.8;4933.34
06/08/2020;115.21;216.35;113.9;85.95;374;3349.2;4885.13
07/08/2020;115.74;212.48;111.11;86.92;374;3351.3;4889.52
10/08/2020;114.75;208.25;112.73;86.27;371.55;3360.5;4909.51
11/08/2020;115.95;203.38;109.38;87.17;382.7;3333.7;5027.99
12/08/2020;117.98;209.19;113.01;87.74;391.2;3380.3;5073.31
13/08/2020;117.11;208.7;115.01;86.54;391.2;3373.4;5042.38
14/08/2020;115.66;208.9;114.91;85.01;386.05;3372.8;4962.93
17/08/2020;116.12;210.28;114.61;86.06;387.75;3382;4971.94
18/08/2020;115.62;211.49;115.56;86.92;386.05;3389.8;4938.06
19/08/2020;116.28;209.7;115.71;87.18;387.2;3374.8;4977.23
20/08/2020;114.83;214.58;118.28;86.52;383.35;3385.5;4911.24
21/08/2020;114.17;213.02;124.37;85.89;385.45;3397.2;4896.33
24/08/2020;116.57;213.69;125.86;86.97;393.45;3431.3;5007.89
25/08/2020;115.87;216.47;124.82;87.21;397.05;3443.6;5008.27
26/08/2020;117.48;221.15;126.52;87.03;403;3478.7;5048.43
27/08/2020;115.7;226.58;125.01;85.7;401;3484.6;5015.97
28/08/2020;115.37;228.91;124.81;84.59;396.35;3508;5002.94
31/08/2020;114.92;225.53;129.04;84.43;392.8;3500.3;4947.22
01/09/2020;115;227.27;134.18;83.47;396.7;3526.7;4938.1
02/09/2020;117.48;231.65;131.4;84.74;407.25;3580.8;5031.74
03/09/2020;116.07;217.3;120.88;83.97;408.4;3455.1;5009.52
04/09/2020;114.71;214.25;120.96;83.13;402.85;3427;4965.07
07/09/2020;116.65;;;85.08;408.8;;5053.72
08/09/2020;115.12;202.66;112.82;85.25;404.4;3331.8;4973.52
09/09/2020;117.56;211.29;117.32;87.66;404.05;3399;5042.98
10/09/2020;116.86;205.37;113.49;86.24;404.35;3339.2;5023.93
11/09/2020;117.36;204.03;112;87.08;416.6;3341;5034.14
14/09/2020;116.61;205.41;115.36;86.61;420.25;3383.5;5051.88
15/09/2020;116.69;208.78;115.54;88.28;424;3401.2;5067.93
16/09/2020;116.53;205.05;112.13;87.79;426.15;3385.5;5074.42
17/09/2020;115.87;202.91;110.34;87.57;420;3357;5039.5
18/09/2020;115.5;200.39;106.84;87.98;413.85;3319.5;4978.18
21/09/2020;112.23;202.54;110.08;85.43;395.55;3281.1;4792.04
22/09/2020;112.36;207.42;111.81;84.32;391.05;3315.6;4772.84
23/09/2020;113.14;200.59;107.12;86.61;400.1;3236.9;4802.26
24/09/2020;112.02;203.19;108.22;86.69;401.8;3246.6;4762.62
25/09/2020;111.12;207.82;112.28;86.16;400.2;3298.5;4729.66
28/09/2020;113.39;209.44;114.96;86.86;405.9;3351.6;4843.27
29/09/2020;113.64;207.26;114.09;85.73;409.95;3335.5;4832.07
30/09/2020;111.98;210.33;115.81;84.88;399.4;3363;4803.44
01/10/2020;111.61;212.46;116.79;84.86;409.7;3380.8;4824.04
02/10/2020;111.69;206.19;113.02;85.63;407.65;3348.4;4824.88
05/10/2020;110.33;210.38;116.5;86.07;412.55;3408.6;4871.87
06/10/2020;109.42;205.91;113.16;84.43;411.2;3360.9;4895.46
07/10/2020;109.75;209.83;115.08;83.47;410.75;3419.4;4882
08/10/2020;110.08;210.58;114.97;84.84;407.2;3446.8;4911.94
09/10/2020;110.37;215.81;116.97;85.86;411.9;3477.1;4946.81
12/10/2020;111.98;221.4;124.4;86.05;418.25;3534.2;4979.29
13/10/2020;112.07;222.86;121.1;87.06;416.75;3511.9;4947.61
14/10/2020;111.49;220.86;121.19;86.64;412.2;3488.7;4941.66
15/10/2020;109.26;219.66;120.71;84.23;403;3483.3;4837.42
16/10/2020;111.4;219.66;119.02;85.58;432.6;3483.8;4935.86
19/10/2020;110.74;214.22;115.98;85.27;432.9;3426.9;4942.62
20/10/2020;108.55;214.65;117.51;84.18;430.2;3443.1;4929.28
21/10/2020;108.02;214.8;116.87;82.93;427.8;3435.6;4853.95
22/10/2020;107.64;214.89;115.75;82.31;427.2;3453.5;4851.38
23/10/2020;110.21;216.23;115.04;82.51;428;3465.4;4909.64
26/10/2020;108.55;210.08;115.05;82.39;421.75;3401;4816.12
27/10/2020;107.23;213.25;116.6;80.58;418.85;3390.7;4730.66
28/10/2020;103.35;202.68;111.2;78.63;402.15;3271;4571.12
29/10/2020;103.88;204.72;115.32;77.82;403.8;3310.1;4569.67
30/10/2020;103.72;202.47;108.86;76.97;402.3;3270;4594.24
02/11/2020;106.69;202.33;108.77;78.97;405.65;3310.2;4691.14
03/11/2020;109.09;206.43;110.44;81.23;408.95;3369.2;4805.61
04/11/2020;111.4;216.39;114.95;86.36;421.8;3443.4;4922.85
05/11/2020;113.31;223.29;119.03;85.22;436.75;3510.4;4983.99
06/11/2020;113.97;223.72;118.69;82.89;435.5;3509.4;4960.88
09/11/2020;117.48;218.39;116.32;84.49;468.85;3550.5;5336.32
10/11/2020;116.65;211.01;115.97;84.25;474;3545.5;5418.97
11/11/2020;117.11;216.55;119.49;86.81;487.4;3572.7;5445.21
12/11/2020;115.74;215.44;119.21;85.87;472.85;3537;5362.57
13/11/2020;114.88;216.51;119.26;85.35;469.75;3585.2;5380.16
16/11/2020;113.93;217.23;120.3;85.08;477.3;3626.9;5471.48
17/11/2020;114.3;214.46;119.39;84.38;475;3609.5;5483
18/11/2020;114.75;211.08;118.03;85.64;486.15;3567.8;5511.45
19/11/2020;114.75;212.42;118.64;85.19;488.65;3581.9;5474.66
20/11/2020;115.29;210.39;117.34;85.4;492.55;3557.5;5495.89
23/11/2020;112.93;210.11;113.85;83.65;492.5;3577.6;5492.15
24/11/2020;112.4;213.86;115.17;83.77;494.85;3635.4;5558.42
25/11/2020;112.31;213.87;116.03;83.78;494.2;3629.7;5571.29
26/11/2020;113.72;;;84.92;495.75;;5566.79
27/11/2020;114.13;215.23;116.59;84.77;496;3638.3;5598.18
30/11/2020;113.76;214.07;119.05;84.27;482.9;3621.6;5518.55
01/12/2020;112.85;216.21;122.72;83.66;496.75;3662.4;5581.64
02/12/2020;111.86;215.37;123.08;83.6;497.85;3669;5583.01
03/12/2020;111.12;214.24;122.94;82.6;498;3666.7;5574.36
04/12/2020;111.24;214.36;122.25;83.16;492.25;3699.1;5609.15
07/12/2020;112.56;214.29;123.75;82.39;493.7;3692;5573.38
08/12/2020;111.65;216.01;124.38;81.95;494.45;3702.2;5560.67
09/12/2020;111.45;211.8;121.78;81.09;498;3672.8;5546.82
10/12/2020;112.4;210.52;123.24;81.36;501;3668.1;5549.65
11/12/2020;111.98;213.26;122.41;78.11;500.4;3663.5;5507.55
14/12/2020;112.56;214.2;121.78;77.44;509.2;3647.5;5527.84
15/12/2020;110.5;214.13;127.88;75.83;507.2;3694.6;5530.31
16/12/2020;111.45;219.28;127.81;77.24;505;3701.2;5547.68
17/12/2020;111.49;219.42;128.7;77.59;502.9;3722.5;5549.46
